Time_dec Time_JD TSI[W.m2] Unc TSI_after_corr[W.m2] Unc_after_corr
1.988772073921971241e+03 2.447444000000000000e+06 1.360881599434130521e+03 1.246484374999999980e-03 1.360603855520549587e+03 1.334594546602363777e-03
1.988774811772758312e+03 2.447445000000000000e+06 1.361041404619477134e+03 1.245117187499999913e-03 1.360943824874896109e+03 1.333130716795686036e-03
1.988777549623545610e+03 2.447446000000000000e+06 1.361223002046546071e+03 1.255078125000000117e-03 1.361279084214099157e+03 1.343795762530051747e-03
1.988780287474332681e+03 2.447447000000000000e+06 1.361383888701007209e+03 1.267578125000000042e-03 1.361578203317959606e+03 1.357179349333961305e-03
1.988783025325119752e+03 2.447448000000000000e+06 1.361469008986460949e+03 1.257421875000000076e-03 1.361668817704235380e+03 1.346305185055784830e-03
1.988785763175906823e+03 2.447449000000000000e+06 1.361493540092504645e+03 1.277734375000000007e-03 1.361650370156657345e+03 1.368053513612137780e-03
1.988788501026694121e+03 2.447450000000000000e+06 1.361476727829632864e+03 1.312304687499999886e-03 1.361573285359011152e+03 1.405067495866700210e-03
1.988791238877481192e+03 2.447451000000000000e+06 1.361441647018756385e+03 1.312695312499999843e-03 1.361500153767523670e+03 1.405485732954322390e-03
1.988793976728268262e+03 2.447452000000000000e+06 1.361401156350091696e+03 1.313476562500000191e-03 1.361469229967821320e+03 1.406322207129567185e-03
1.988796714579055333e+03 2.447453000000000000e+06 1.361336952984159097e+03 1.289648437499999996e-03 1.361379147121472215e+03 1.380809744784614176e-03
1.988799452429842631e+03 2.447454000000000000e+06 1.361266704796007843e+03 1.297070312499999829e-03 1.361325753075353305e+03 1.388756249449435388e-03
1.988802190280629702e+03 2.447455000000000000e+06 1.361162133213835659e+03 1.300781249999999854e-03 1.361140167058503039e+03 1.392729501781845994e-03
1.988804928131416773e+03 2.447456000000000000e+06 1.361065486351713389e+03 1.312890624999999822e-03 1.361021054691715335e+03 1.405694851498133589e-03
1.988807665982204071e+03 2.447457000000000000e+06 1.360959983967452217e+03 1.332226562499999861e-03 1.360827818492819688e+03 1.426397587335431196e-03
1.988810403832991142e+03 2.447458000000000000e+06 1.360870450532630457e+03 1.305468749999999989e-03 1.360600999059187188e+03 1.397748346833312377e-03
1.988813141683778213e+03 2.447459000000000000e+06 1.360867465721433746e+03 1.293359375000000021e-03 1.360614166956171630e+03 1.384782997117024999e-03
1.988815879534565283e+03 2.447460000000000000e+06 1.360931865896764521e+03 1.291406250000000019e-03 1.360729436603375916e+03 1.382691811678914097e-03
1.988818617385352582e+03 2.447461000000000000e+06 1.361066509670776441e+03 1.294726562500000087e-03 1.361043174387985346e+03 1.386246826923702522e-03
1.988821355236139652e+03 2.447462000000000000e+06 1.361200742807474853e+03 1.258984375000000121e-03 1.361315645352448200e+03 1.347978133406273551e-03
1.988824093086926723e+03 2.447463000000000000e+06 1.361293337237226069e+03 1.237304687499999906e-03 1.361454364209848336e+03 1.324765975043242427e-03
1.988826830937713794e+03 2.447464000000000000e+06 1.361366279399272798e+03 1.237109374999999928e-03 1.361672471726537196e+03 1.324556856499431445e-03
1.988829568788501092e+03 2.447465000000000000e+06 1.361329295295848169e+03 1.262890625000000124e-03 1.361528223785784576e+03 1.352160504282495356e-03
1.988832306639288163e+03 2.447466000000000000e+06 1.361270059965137989e+03 1.230468750000000009e-03 1.361482266222455792e+03 1.317446826009854594e-03
1.988835044490075234e+03 2.447467000000000000e+06 1.361146751201478992e+03 1.242578125000000193e-03 1.361264750705651750e+03 1.330412175726142189e-03
1.988837782340862532e+03 2.447468000000000000e+06 1.360996457407214848e+03 1.235742187500000078e-03 1.361024583707343709e+03 1.323093026692753922e-03
1.988840520191649603e+03 2.447469000000000000e+06 1.360826896131171452e+03 1.238867187499999951e-03 1.360713263516465304e+03 1.326438923393731366e-03
1.988843258042436673e+03 2.447470000000000000e+06 1.360677531164761376e+03 1.247070312500000132e-03 1.360390401025912979e+03 1.335221902233797156e-03
1.988845995893223744e+03 2.447471000000000000e+06 1.360623782722987926e+03 1.244531249999999978e-03 1.360307150990551463e+03 1.332503361164252874e-03
1.988848733744011042e+03 2.447472000000000000e+06 1.360671898056360988e+03 1.238085937500000037e-03 1.360452386659826516e+03 1.325602449218487005e-03
1.988851471594798113e+03 2.447473000000000000e+06 1.360787886551862357e+03 1.271679687500000024e-03 1.360737761316562228e+03 1.361570838753994091e-03
1.988854209445585184e+03 2.447474000000000000e+06 1.360905172799992215e+03 1.238476562499999994e-03 1.360940597389856293e+03 1.326020686306109185e-03
1.988856947296372255e+03 2.447475000000000000e+06 1.361018660346501520e+03 1.245898437500000044e-03 1.361127763406640270e+03 1.333967190970930614e-03
1.988859685147159553e+03 2.447476000000000000e+06 1.361120294002008677e+03 1.231640625000000096e-03 1.361318052874142268e+03 1.318701537272721136e-03
1.988862422997946624e+03 2.447477000000000000e+06 1.361165954951762387e+03 1.232617187499999989e-03 1.361323786196662695e+03 1.319747129991776478e-03
1.988865160848733694e+03 2.447478000000000000e+06 1.361188407532101564e+03 1.236132812500000035e-03 1.361334686724848098e+03 1.323511263780376103e-03
1.988867898699520765e+03 2.447479000000000000e+06 1.361164853381515513e+03 1.239453125000000103e-03 1.361173819333067286e+03 1.327066279025164745e-03
1.988870636550308063e+03 2.447480000000000000e+06 1.361158532029084654e+03 1.233789062500000077e-03 1.361091624180809958e+03 1.321001841254643020e-03
1.988873374401095134e+03 2.447481000000000000e+06 1.361189870848697637e+03 1.260351562499999970e-03 1.361144529104068170e+03 1.349441963212951075e-03
1.988876112251882205e+03 2.447482000000000000e+06 1.361225474881043965e+03 1.238867187499999951e-03 1.361164476931726767e+03 1.326438923393731366e-03
1.988878850102669503e+03 2.447483000000000000e+06 1.361272390148783188e+03 1.233203124999999924e-03 1.361225188808669145e+03 1.320374485623209641e-03
1.988881587953456574e+03 2.447484000000000000e+06 1.361317729000568306e+03 1.244531249999999978e-03 1.361276489686223385e+03 1.332503361164252874e-03
1.988884325804243645e+03 2.447485000000000000e+06 1.361355807981050475e+03 1.254882812500000139e-03 1.361287566873790183e+03 1.343586643986240765e-03
1.988887063655030715e+03 2.447486000000000000e+06 1.361406104454238402e+03 1.267773437500000020e-03 1.361359963083637240e+03 1.357388467877772287e-03
1.988889801505818014e+03 2.447487000000000000e+06 1.361455826020241602e+03 1.270507812499999936e-03 1.361430743671980281e+03 1.360316127491127550e-03
1.988892539356605084e+03 2.447488000000000000e+06 1.361499872799517789e+03 1.286328125000000145e-03 1.361478221250442402e+03 1.377254729539825967e-03
1.988895277207392155e+03 2.447489000000000000e+06 1.361553346738354321e+03 1.308007812499999926e-03 1.361588096399479582e+03 1.400466887902856441e-03
1.988898015058179226e+03 2.447490000000000000e+06 1.361595325232428195e+03 1.286914062500000080e-03 1.361682971126942448e+03 1.377882085171259130e-03
1.988900752908966524e+03 2.447491000000000000e+06 1.361619767764091648e+03 1.261718750000000036e-03 1.361797471027238316e+03 1.350905793019628598e-03
1.988903490759753595e+03 2.447492000000000000e+06 1.361568170528421888e+03 1.249414062499999874e-03 1.361647385320713283e+03 1.337731324759530022e-03
1.988906228610540666e+03 2.447493000000000000e+06 1.361514378485409907e+03 1.240820312499999953e-03 1.361592164469525187e+03 1.328530108831842051e-03
1.988908966461327964e+03 2.447494000000000000e+06 1.361435355045989127e+03 1.238281250000000016e-03 1.361443588622166317e+03 1.325811567762297987e-03
1.988911704312115035e+03 2.447495000000000000e+06 1.361371924856558962e+03 1.235546875000000100e-03 1.361382842705885878e+03 1.322883908148942940e-03
1.988914442162902105e+03 2.447496000000000000e+06 1.361296129180522485e+03 1.242187500000000019e-03 1.361238186570197968e+03 1.329993938638519791e-03
1.988917180013689176e+03 2.447497000000000000e+06 1.361239351615913847e+03 1.260546874999999949e-03 1.361144942713956198e+03 1.349651081756762057e-03
1.988919917864476474e+03 2.447498000000000000e+06 1.361196573647317337e+03 1.233203124999999924e-03 1.361002992933537143e+03 1.320374485623209641e-03
1.988922655715263545e+03 2.447499000000000000e+06 1.361220849630666635e+03 1.230664062499999987e-03 1.361021416223614096e+03 1.317655944553665576e-03
1.988925393566050616e+03 2.447500000000000000e+06 1.361318058076212310e+03 1.230468750000000009e-03 1.361245056271503245e+03 1.317446826009854594e-03
1.988928131416837687e+03 2.447501000000000000e+06 1.361429061786576995e+03 1.231445312500000118e-03 1.361481063833613462e+03 1.318492418728910154e-03
1.988930869267624985e+03 2.447502000000000000e+06 1.361498394917750147e+03 1.238671874999999973e-03 1.361556091455218848e+03 1.326229804849920167e-03
1.988933607118412056e+03 2.447503000000000000e+06 1.361538412690396854e+03 1.227929687500000071e-03 1.361573281461027591e+03 1.314728284940310530e-03
1.988936344969199126e+03 2.447504000000000000e+06 1.361570387129544088e+03 1.220312500000000043e-03 1.361636760001866605e+03 1.306572661731677902e-03
1.988939082819986197e+03 2.447505000000000000e+06 1.361567535224059839e+03 1.250390624999999983e-03 1.361604963412444476e+03 1.338776917478585581e-03
1.988941820670773495e+03 2.447506000000000000e+06 1.361552566223695067e+03 1.225976562499999853e-03 1.361614121646521653e+03 1.312637099502199410e-03
1.988944558521560566e+03 2.447507000000000000e+06 1.361504935420702395e+03 1.223046874999999959e-03 1.361556699324740748e+03 1.309500321345033165e-03
1.988947296372347637e+03 2.447508000000000000e+06 1.361440388234932016e+03 1.226562500000000005e-03 1.361509536082969134e+03 1.313264455133632790e-03
1.988950034223134935e+03 2.447509000000000000e+06 1.361348659070290068e+03 1.216406250000000040e-03 1.361419344517782974e+03 1.302390290855456314e-03
1.988952772073922006e+03 2.447510000000000000e+06 1.361242691126554973e+03 1.224218750000000046e-03 1.361384990769729711e+03 1.310755032607899707e-03
1.988955509924709077e+03 2.447511000000000000e+06 1.361067915757012770e+03 1.227929687500000071e-03 1.361116959464459114e+03 1.314728284940310530e-03
1.988958247775496147e+03 2.447512000000000000e+06 1.360877356956456197e+03 1.224609375000000003e-03 1.360828140184388531e+03 1.311173269695521887e-03
1.988960985626283446e+03 2.447513000000000000e+06 1.360711490488184381e+03 1.249609375000000069e-03 1.360629837713284360e+03 1.337940443303341220e-03
1.988963723477070516e+03 2.447514000000000000e+06 1.360570571583439232e+03 1.227929687500000071e-03 1.360443021036608343e+03 1.314728284940310530e-03
1.988966461327857587e+03 2.447515000000000000e+06 1.360469993170974476e+03 1.222070312499999849e-03 1.360279737753672862e+03 1.308454728625977606e-03
1.988969199178644658e+03 2.447516000000000000e+06 1.360446354166609581e+03 1.220703125000000000e-03 1.360279843000263782e+03 1.306990898819300083e-03
1.988971937029431956e+03 2.447517000000000000e+06 1.360500153694837763e+03 1.224609375000000003e-03 1.360455271349481791e+03 1.311173269695521887e-03
1.988974674880219027e+03 2.447518000000000000e+06 1.360576154827521350e+03 1.224414062500000025e-03 1.360575382178307109e+03 1.310964151151710905e-03
1.988977412731006098e+03 2.447519000000000000e+06 1.360684605114506667e+03 1.226171875000000048e-03 1.360777862679113241e+03 1.312846218046010609e-03
1.988980150581793396e+03 2.447520000000000000e+06 1.360799949726250816e+03 1.232031250000000053e-03 1.361019893715485523e+03 1.319119774360343316e-03
1.988982888432580467e+03 2.447521000000000000e+06 1.360846816891717481e+03 1.252929687499999920e-03 1.360984605762841966e+03 1.341495458548129646e-03
1.988985626283367537e+03 2.447522000000000000e+06 1.360883309485855989e+03 1.225781249999999874e-03 1.361005750213626925e+03 1.312427980958388212e-03
1.988988364134154608e+03 2.447523000000000000e+06 1.360863526993152391e+03 1.225976562499999853e-03 1.360741943852159238e+03 1.312637099502199410e-03
1.988991101984941906e+03 2.447524000000000000e+06 1.360914138179793326e+03 1.224218750000000046e-03 1.360728203264965714e+03 1.310755032607899707e-03
1.988993839835728977e+03 2.447525000000000000e+06 1.361038592377475425e+03 1.224609375000000003e-03 1.360915544701860654e+03 1.311173269695521887e-03
1.988996577686516048e+03 2.447526000000000000e+06 1.361198368699291905e+03 1.231640625000000096e-03 1.361176281466449836e+03 1.318701537272721136e-03
1.988999315537303119e+03 2.447527000000000000e+06 1.361347176066548400e+03 1.227539062500000114e-03 1.361402343989598421e+03 1.314310047852688349e-03
1.989002053388090417e+03 2.447528000000000000e+06 1.361453781182105104e+03 1.224023437500000068e-03 1.361511627917945816e+03 1.310545914064088725e-03
1.989004791238877488e+03 2.447529000000000000e+06 1.361519827985674965e+03 1.250390625000000200e-03 1.361525120062327915e+03 1.338776917478585798e-03
1.989007529089664558e+03 2.447530000000000000e+06 1.361585387518806556e+03 1.221874999999999871e-03 1.361650007330877770e+03 1.308245610082166624e-03
1.989010266940451856e+03 2.447531000000000000e+06 1.361598585141603962e+03 1.228710937499999985e-03 1.361597922343633400e+03 1.315564759115554674e-03
1.989013004791238927e+03 2.447532000000000000e+06 1.361612794974057806e+03 1.217382812499999932e-03 1.361647685028755404e+03 1.303435883574511657e-03
1.989015742642025998e+03 2.447533000000000000e+06 1.361602904337319842e+03 1.222265625000000045e-03 1.361674439781085994e+03 1.308663847169788804e-03
1.989018480492813069e+03 2.447534000000000000e+06 1.361550434612724302e+03 1.228320312500000028e-03 1.361588015708076682e+03 1.315146522027932493e-03
1.989021218343600367e+03 2.447535000000000000e+06 1.361463659823933085e+03 1.223242187500000154e-03 1.361372577336664335e+03 1.309709439888844364e-03
1.989023956194387438e+03 2.447536000000000000e+06 1.361425256298080512e+03 1.251171875000000114e-03 1.361363708918683187e+03 1.339613391653829942e-03
1.989026694045174509e+03 2.447537000000000000e+06 1.361407321051154895e+03 1.229492187499999899e-03 1.361362899867387341e+03 1.316401233290799035e-03
1.989029431895961579e+03 2.447538000000000000e+06 1.361440165814402008e+03 1.226562500000000005e-03 1.361611675042067873e+03 1.313264455133632790e-03
1.989032169746748878e+03 2.447539000000000000e+06 1.361401159810007357e+03 1.234570312499999991e-03 1.361584009939997259e+03 1.321838315429887381e-03
1.989034907597535948e+03 2.447540000000000000e+06 1.361303133503839035e+03 1.243164062500000128e-03 1.361428483308866134e+03 1.331039531357575351e-03
1.989037645448323019e+03 2.447541000000000000e+06 1.361156370184322213e+03 1.246289062500000001e-03 1.361144003518631735e+03 1.334385428058552578e-03
1.989040383299110090e+03 2.447542000000000000e+06 1.360980518301220854e+03 1.239062500000000146e-03 1.360626516341807928e+03 1.326648041937542565e-03
1.989043121149897388e+03 2.447543000000000000e+06 1.360937764000582092e+03 1.238085937499999820e-03 1.360501955991831892e+03 1.325602449218486788e-03
1.989045859000684459e+03 2.447544000000000000e+06 1.361048837426636737e+03 1.253710937500000051e-03 1.360780853226152431e+03 1.342331932723374007e-03
1.989048596851471530e+03 2.447545000000000000e+06 1.361218540121403294e+03 1.221289062499999935e-03 1.361036420241109681e+03 1.307618254450733245e-03
1.989051334702258828e+03 2.447546000000000000e+06 1.361477407296845968e+03 1.228320312500000028e-03 1.361629236788458911e+03 1.315146522027932493e-03
1.989054072553045899e+03 2.447547000000000000e+06 1.361686343557982809e+03 1.239453125000000103e-03 1.362066982032895794e+03 1.327066279025164745e-03
1.989056810403832969e+03 2.447548000000000000e+06 1.361783759031096906e+03 1.237499999999999885e-03 1.362263642032087546e+03 1.324975093587053626e-03
1.989059548254620040e+03 2.447549000000000000e+06 1.361731634564432397e+03 1.239843750000000060e-03 1.362110939296264633e+03 1.327484516112786925e-03
